Date,POONDI,CHOLAVARAM,REDHILLS,CHEMBARAMBAKKAM,Total,,,,,
2/6/2009,1993,159,2066,2044,6262,,,,,
3/6/2009,1985,146,2061,2024,6216,,,,,
4/6/2009,1978,133,2056,2004,6171,,,,,
5/6/2009,1973,120,2051,1985,6129,,,,,
6/6/2009,1965,107,2046,1964,6082,,,,,
7/6/2009,1955,96,2039,1943,6033,,,,,
8/6/2009,1945,91,2025,1922,5983,,,,,
9/6/2009,1938,88,2008,1901,5935,,,,,
10/6/2009,1928,86,1991,1880,5885,,,,,
11/6/2009,1918,84,1974,1859,5835,,,,,
12/6/2009,1911,83,1955,1839,5788,,,,,
13-06-2009,1901,82,1936,1819,5738,,,,,
14-06-2009,1894,81,1918,1799,5692,,,,,
15-06-2009,1894,81,1899,1779,5653,,,,,
16-06-2009,1879,79,1881,1759,5598,,,,,
17-06-2009,1872,79,1861,1739,5551,,,,,
18-06-2009,1867,79,1841,1720,5507,,,,,
19-06-2009,1860,79,1821,1701,5461,,,,,
20-06-2009,1853,78,1802,1682,5415,,,,,
21-06-2009,1845,80,1786,1663,5374,,,,,
22-06-2009,1819,83,1777,1644,5323,,,,,
23-06-2009,1793,85,1772,1624,5274,,,,,
24-06-2009,1765,85,1772,1605,5227,,,,,
25-06-2009,1737,85,1776,1586,5184,,,,,
26-06-2009,1709,85,1781,1567,5142,,,,,
27-06-2009,1682,84,1783,1551,5100,,,,,
28-06-2009,1653,84,1786,1533,5056,,,,,
29-06-2009,1624,84,1786,1515,5009,,,,,
30-06-2009,1595,84,1786,1496,4961,,,,,
1/7/2009,1567,83,1786,1478,4914,,,,,
2/7/2009,1540,83,1786,1460,4869,,,,,
3/7/2009,1512,83,1786,1440,4821,,,,,
4/7/2009,1483,83,1786,1421,4773,,,,,
5/7/2009,1456,84,1789,1402,4731,,,,,
6/7/2009,1428,84,1789,1383,4684,,,,,
7/7/2009,1398,84,1789,1363,4634,,,,,
8/7/2009,1369,84,1789,1344,4586,,,,,
9/7/2009,1342,84,1792,1327,4545,,,,,
10/7/2009,1314,84,1795,1310,4503,,,,,
11/7/2009,1286,84,1797,1293,4460,,,,,
12/7/2009,1257,84,1800,1276,4417,,,,,
13-07-2009,1227,84,1802,1259,4372,,,,,
14-07-2009,1197,84,1805,1242,4328,,,,,
15-07-2009,1167,85,1808,1225,4285,,,,,
16-07-2009,1135,86,1810,1209,4240,,,,,
17-07-2009,1104,87,1813,1193,4197,,,,,
18-07-2009,1074,88,1815,1177,4154,,,,,
19-07-2009,1042,89,1820,1161,4112,,,,,
20-07-2009,1013,90,1824,1145,4072,,,,,
21-07-2009,983,91,1828,1129,4031,,,,,
22-07-2009,954,92,1831,1113,3990,,,,,
23-07-2009,925,93,1835,1098,3951,,,,,
24-07-2009,895,94,1838,1083,3910,,,,,
25-07-2009,865,95,1841,1066,3867,,,,,
26-07-2009,836,96,1845,1050,3827,,,,,
27-07-2009,807,97,1848,1034,3786,,,,,
28-07-2009,778,98,1851,1025,3752,,,,,
29-07-2009,755,99,1855,1015,3724,,,,,
30-07-2009,726,100,1860,999,3685,,,,,
31-07-2009,722,102,1865,999,3688,,,,,
1/8/2009,695,104,1871,999,3669,,,,,
2/8/2009,668,106,1878,985,3637,,,,,
3/8/2009,641,108,1884,970,3603,,,,,
4/8/2009,613,109,1891,955,3568,,,,,
5/8/2009,586,111,1898,940,3535,,,,,
6/8/2009,558,112,1904,925,3499,,,,,
7/8/2009,529,113,1911,910,3463,,,,,
8/8/2009,500,114,1918,895,3427,,,,,
9/8/2009,471,115,1923,880,3389,,,,,
10/8/2009,443,115,1928,865,3351,,,,,
11/8/2009,416,117,1933,850,3316,,,,,
12/8/2009,389,118,1936,836,3279,,,,,
13-08-2009,362,119,1936,821,3238,,,,,
14-08-2009,338,120,1926,806,3190,,,,,
15-08-2009,400,123,1926,806,3255,,,,,
16-08-2009,373,132,1953,806,3264,,,,,
17-08-2009,348,155,1943,806,3252,,,,,
18-08-2009,325,158,1948,806,3237,,,,,
19-08-2009,303,161,1942,806,3212,,,,,
20-08-2009,281,163,1933,806,3183,,,,,
21-08-2009,262,165,1923,805,3155,,,,,
22-08-2009,244,166,1913,798,3121,,,,,
23-08-2009,229,166,1903,790,3088,,,,,
24-08-2009,214,166,1893,785,3058,,,,,
25-08-2009,205,166,1883,780,3034,,,,,
26-08-2009,193,166,1873,772,3004,,,,,
27-08-2009,187,166,1863,765,2981,,,,,
28-08-2009,180,166,1853,757,2956,,,,,
29-08-2009,177,166,1843,749,2935,,,,,
30-08-2009,175,166,1828,743,2912,,,,,
31-08-2009,177,166,1813,734,2890,,,,,
1/9/2009,180,167,1803,725,2875,,,,,
2/9/2009,173,167,1789,716,2845,,,,,
3/9/2009,171,167,1776,707,2821,,,,,
4/9/2009,168,167,1764,698,2797,,,,,
5/9/2009,165,167,1751,689,2772,,,,,
6/9/2009,161,167,1738,680,2746,,,,,
7/9/2009,157,167,1724,674,2722,,,,,
8/9/2009,153,167,1709,667,2696,,,,,
9/9/2009,149,167,1693,660,2669,,,,,
10/9/2009,145,167,1677,653,2642,,,,,
11/9/2009,141,167,1661,644,2613,,,,,
12/9/2009,137,167,1644,636,2584,,,,,
13-09-2009,133,167,1628,627,2555,,,,,
14-09-2009,131,167,1611,618,2527,,,,,
15-09-2009,129,167,1594,610,2500,,,,,
16-09-2009,127,167,1576,602,2472,,,,,
17-09-2009,125,168,1558,602,2453,,,,,
18-09-2009,123,168,1540,594,2425,,,,,
19-09-2009,122,168,1523,585,2398,,,,,
20-09-2009,150,169,1515,576,2410,,,,,
21-09-2009,194,170,1498,567,2429,,,,,
22-09-2009,243,171,1482,558,2454,,,,,
23-09-2009,294,171,1465,549,2479,,,,,
24-09-2009,345,173,1449,541,2508,,,,,
25-09-2009,393,173,1434,533,2533,,,,,
26-09-2009,437,180,1434,525,2576,,,,,
27-09-2009,478,181,1419,517,2595,,,,,
28-09-2009,519,185,1419,509,2632,,,,,
29-09-2009,551,186,1405,501,2643,,,,,
30-09-2009,574,188,1394,493,2649,,,,,
1/10/2009,605,188,1378,486,2657,,,,,
2/10/2009,645,188,1362,479,2674,,,,,
3/10/2009,687,188,1344,473,2692,,,,,
4/10/2009,728,188,1327,466,2709,,,,,
5/10/2009,764,188,1312,459,2723,,,,,
6/10/2009,797,188,1294,452,2731,,,,,
7/10/2009,828,188,1277,445,2738,,,,,
8/10/2009,858,188,1262,437,2745,,,,,
9/10/2009,889,188,1248,431,2756,,,,,
10/10/2009,934,188,1230,425,2777,,,,,
11/10/2009,973,188,1214,419,2794,,,,,
12/10/2009,1007,188,1198,412,2805,,,,,
13-10-2009,1036,188,1181,406,2811,,,,,
14-10-2009,1064,188,1165,406,2823,,,,,
15-10-2009,1095,188,1147,400,2830,,,,,
16-10-2009,1127,188,1129,394,2838,,,,,
17-10-2009,1157,188,1111,388,2844,,,,,
18-10-2009,1172,188,1092,382,2834,,,,,
19-10-2009,1187,188,1074,376,2825,,,,,
20-10-2009,1209,188,1056,370,2823,,,,,
21-10-2009,1239,188,1039,364,2830,,,,,
22-10-2009,1250,188,1022,358,2818,,,,,
23-10-2009,1261,188,1005,371,2825,,,,,
24-10-2009,1279,188,989,385,2841,,,,,
25-10-2009,1279,188,973,399,2839,,,,,
26-10-2009,1273,188,977,412,2850,,,,,
27-10-2009,1261,189,983,427,2860,,,,,
28-10-2009,1241,191,998,444,2874,,,,,
29-10-2009,1220,197,1040,480,2937,,,,,
30-10-2009,1206,203,1056,503,2968,,,,,
31-10-2009,1189,206,1066,520,2981,,,,,
1/11/2009,1175,208,1074,534,2991,,,,,
2/11/2009,1165,210,1082,548,3005,,,,,
3/11/2009,1153,214,1095,576,3038,,,,,
4/11/2009,1162,215,1103,584,3064,,,,,
5/11/2009,1170,232,1120,724,3246,,,,,
6/11/2009,1178,238,1133,843,3392,,,,,
7/11/2009,1229,257,1181,1029,3696,,,,,
8/11/2009,1286,303,1444,1210,4243,,,,,
9/11/2009,1392,360,1509,1344,4605,,,,,
10/11/2009,1473,406,1560,1441,4880,,,,,
11/11/2009,1525,438,1599,1477,5039,,,,,
12/11/2009,1554,456,1606,1486,5102,,,,,
13-11-2009,1563,460,1599,1486,5108,,,,,
14-11-2009,1565,479.47,1591.28,1476.93,5112.68,,,,,
15-11-2009,1606,507.59,1690.19,1513.09,5316.87,,,,,
16-11-2009,1651,534.1,1717.44,1568.33,5470.87,,,,,
17-11-2009,1696,552.43,1728.65,1586.91,5563.99,,,,,
18-11-2009,1721,559.84,1739.87,1596.2,5616.91,,,,,
19-11-2009,1763,568,1741,1605,5677,,,,,
20-11-2009,1802,572,1737,1605,5716,,,,,
21-11-2009,1845,575.21,1725,1605,5750.21,,,,,
22-11-2009,1882,583,1741,1605,5811,,,,,
23-11-2009,1921,592,1738,1605,5856,,,,,
24-11-2009,1960,599,1733,1605,5897,,,,,
25-11-2009,1998,602,1721,1605,5926,,,,,
26-11-2009,2033,605,1709,1596,5943,,,,,
27-11-2009,2069,606,1705,1589,5969,,,,,
28-11-2009,2111,607,1693,1579,5990,,,,,
29-11-2009,2158,607,1679,1570,6014,,,,,
30-11-2009,2206,607,1666,1561,6040,,,,,
1/12/2009,2255,607,1652,1552,6066,,,,,
2/12/2009,2301,609,1647,1559,6116,,,,,
3/12/2009,2348,616,1668,1559,6191,,,,,
4/12/2009,2401,618,1663,1563,6245,,,,,
5/12/2009,2444,618,1652,1563,6277,,,,,
6/12/2009,2484,618,1639,1559,6300,,,,,
7/12/2009,2524,618,1627,1553,6322,,,,,
8/12/2009,2565,618,1614,1548,6345,,,,,
9/12/2009,2606,618,1600,1540,6364,,,,,
10/12/2009,2645,618,1588,1533,6384,,,,,
11/12/2009,2684,618,1576,1526,6404,,,,,
12/12/2009,2721,618,1566,1519,6424,,,,,
13-12-2009,2761,619,1563,1578,6521,,,,,
14-12-2009,2801,619,1550,1634,6604,,,,,
15-12-2009,2826,619.33,1550.46,1652.69,6648.48,,,,,
16-12-2009,2940,644,1616,1779,6979,,,,,
17-12-2009,2931,665,1647,1849,7092,,,,,
18-12-2009,2877,686,1685,1900,7148,,,,,
19-12-2009,2823,696,1706,1941,7166,,,,,
20-12-2009,2761,701,1738,1994,7194,,,,,
21-12-2009,2721,706,1763,2047,7237,,,,,
22-12-2009,2666,709,1817,2157,7349,,,,,
23-12-2009,2603,710,1838,2305,7456,,,,,
24-12-2009,2565,712,1860,2410,7547,,,,,
25-12-2009,2536,714,1876,2470,7596,,,,,
26-12-2009,2498,716,1893,2494,7601,,,,,
27-12-2009,2464,717,1906,2506,7593,,,,,
28-12-2009,2432,717,1920,2506,7575,,,,,
29-12-2009,2396,717,1938,2506,7557,,,,,
30-12-2009,2359,717,1963,2506,7545,,,,,
31-12-2009,2320,716,1989,2506,7531,,,,,
1/1/2010,2293,715,2013,2496,7517,,,,,
2/1/2010,2252,713,2037,2486,7488,,,,,
3/1/2010,2214,711,2061,2486,7472,,,,,
4/1/2010,2182,709,2085,2479,7455,,,,,
5/1/2010,2150,707,2108,2472,7437,,,,,
6/1/2010,2116,705,2129,2465,7415,,,,,
7/1/2010,2082,703,2143,2458,7386,,,,,
8/1/2010,2056,701,2152,2451,7360,,,,,
9/1/2010,2031,699,2160,2443,7333,,,,,
10/1/2010,2006,698,2175,2436,7315,,,,,
11/1/2010,1980,697,2189,2429,7295,,,,,
12/1/2010,1955,695,2203,2422,7275,,,,,
13-01-2010,1931,695,2218,2415,7259,,,,,
14-01-2010,1908,695,2232,2408,7243,,,,,
15-01-2010,1884,695,2248,2401,7228,,,,,
16-01-2010,1865,695,2259,2394,7213,,,,,
17-01-2010,1860,695,2254,2387,7196,,,,,
18-01-2010,1855,695,2248,2379,7177,,,,,
19-01-2010,1848,695,2234,2372,7149,,,,,
20-01-2010,1821,695,2234,2365,7115,,,,,
21-01-2010,1788,695,2243,2358,7084,,,,,
22-01-2010,1763,695,2257,2351,7066,,,,,
23-01-2010,1737,694,2268,2344,7043,,,,,
24-01-2010,1709,693,2279,2337,7018,,,,,
25-01-2010,1682,692,2291,2328,6993,,,,,
26-01-2010,1655,690,2300,2319,6964,,,,,
27-01-2010,1626,689,2303,2310,6928,,,,,
28-01-2010,1598,688,2311,2300,6897,,,,,
29-01-2010,1572,687,2318,2289,6866,,,,,
30-01-2010,1546,687,2326,2277,6836,,,,,
31-01-2010,1520,686,2333,2266,6805,,,,,
1/2/2010,1493,686,2342,2254,6775,,,,,
2/2/2010,1467,686,2351,2243,6747,,,,,
3/2/2010,1446,686,2359,2232,6723,,,,,
4/2/2010,1430,685,2367,2220,6702,,,,,
5/2/2010,1422,685,2375,2209,6691,,,,,
6/2/2010,1414,684,2382,2198,6678,,,,,
7/2/2010,1406,684,2390,2187,6667,,,,,
8/2/2010,1410,684,2396,2175,6665,,,,,
9/2/2010,1416,682,2401,2164,6663,,,,,
10/2/2010,1422,682,2407,2153,6664,,,,,
11/2/2010,1430,681,2413,2141,6665,,,,,
12/2/2010,1436,680,2421,2130,6667,,,,,
13-02-2010,1446,679,2428,2124,6677,,,,,
14-02-2010,1460,678,2436,2113,6687,,,,,
15-02-2010,1475,676,2444,2102,6697,,,,,
16-02-2010,1487,674,2451,2091,6703,,,,,
17-02-2010,1502,672,2459,2080,6713,,,,,
18-02-2010,1518,669,2469,2069,6725,,,,,
19-02-2010,1535,668,2479,2058,6740,,,,,
20-02-2010,1559,666,2489,2047,6761,,,,,
21-02-2010,1587,664,2499,2036,6786,,,,,
22-02-2010,1613,661,2509,2025,6808,,,,,
23-02-2010,1635,660,2519,2015,6829,,,,,
24-02-2010,1660,658,2528,2004,6850,,,,,
25-02-2010,1682,656,2538,1994,6870,,,,,
26-02-2010,1700,655,2548,1983,6886,,,,,
27-02-2010,1719,653,2559,1973,6904,,,,,
28-02-2010,1739,652,2569,1964,6924,,,,,
1/3/2010,1758,651,2579,1956,6944,,,,,
2/3/2010,1772,650,2589,1947,6958,,,,,
3/3/2010,1781,648,2599,1937,6965,,,,,
4/3/2010,1788,647,2607,1926,6968,,,,,
5/3/2010,1802,645,2616,1916,6979,,,,,
6/3/2010,1817,644,2624,1906,6991,,,,,
7/3/2010,1833,641,2632,1895,7001,,,,,
8/3/2010,1853,640,2640,1885,7018,,,,,
9/3/2010,1872,625,2659,1875,7031,,,,,
10/3/2010,1889,608,2684,1869,7050,,,,,
11/3/2010,1899,590,2692,1873,7054,,,,,
12/3/2010,1913,573,2697,1883,7066,,,,,
13-03-2010,1926,555,2701,1893,7075,,,,,
14-03-2010,1936,534,2707,1906,7083,,,,,
15-03-2010,1945,511,2716,1920,7092,,,,,
16-03-2010,1953,488,2724,1935,7100,,,,,
17-03-2010,1963,466,2732,1949,7110,,,,,
18-03-2010,1968,443,2741,1954,7106,,,,,
19-03-2010,1975,420,2749,1964,7108,,,,,
20-03-2010,1980,398,2757,1975,7110,,,,,
21-03-2010,1983,377,2763,1975,7098,,,,,
22-03-2010,1988,358,2769,2000,7115,,,,,
23-03-2010,1990,341,2771,2015,7117,,,,,
24-03-2010,2000,324,2773,2030,7127,,,,,
25-03-2010,2011,305,2777,2047,7140,,,,,
26-03-2010,2026,289,2778,2065,7158,,,,,
27-03-2010,2041,276,2777,2082,7176,,,,,
28-03-2010,2054,263,2777,2100,7194,,,,,
29-03-2010,2059,250,2775,2117,7201,,,,,
30-03-2010,2059,238,2773,2135,7205,,,,,
31-03-2010,2059,226,2771,2150,7206,,,,,
1/4/2010,2054,214,2769,2166,7203,,,,,
2/4/2010,2046,202,2765,2182,7195,,,,,
3/4/2010,2028,191,2761,2198,7178,,,,,
4/4/2010,2000,179,2759,2211,7149,,,,,
5/4/2010,1968,169,2755,2225,7117,,,,,
6/4/2010,1938,161,2748,2238,7085,,,,,
7/4/2010,1908,153,2739,2252,7052,,,,,
8/4/2010,1874,146,2730,2268,7018,,,,,
9/4/2010,1843,141,2720,2282,6986,,,,,
10/4/2010,1812,136,2707,2296,6951,,,,,
11/4/2010,1795,131,2695,2310,6931,,,,,
12/4/2010,1763,126,2682,2310,6881,,,,,
13-04-2010,1730,122,2669,2324,6845,,,,,
14-04-2010,1698,117,2657,2337,6809,,,,,
15-04-2010,1666,112,2642,2351,6771,,,,,
16-04-2010,1635,109,2628,2363,6735,,,,,
17-04-2010,1606,105,2613,2375,6699,,,,,
18-04-2010,1578,103,2597,2387,6665,,,,,
19-04-2010,1548,100,2589,2398,6635,,,,,
20-04-2010,1518,98,2563,2410,6589,,,,,
21-04-2010,1491,95,2544,2422,6552,,,,,
22-04-2010,1462,93,2524,2434,6513,,,,,
23-04-2010,1432,92,2505,2446,6475,,,,,
24-04-2010,1404,90,2485,2458,6437,,,,,
25-04-2010,1394,89,2465,2463,6411,,,,,
26-04-2010,1389,87,2446,2453,6375,,,,,
27-04-2010,1383,87,2424,2441,6335,,,,,
28-04-2010,1375,86,2405,2429,6295,,,,,
29-04-2010,1369,85,2386,2417,6257,,,,,
30-04-2010,1363,84,2365,2391,6203,,,,,
1/5/2010,1356,84,2344,2379,6163,,,,,
2/5/2010,1350,83,2324,2368,6125,,,,,
3/5/2010,1342,82,2303,2355,6082,,,,,
4/5/2010,1336,81,2285,2344,6046,,,,,
5/5/2010,1331,80,2265,2333,6009,,,,,
6/5/2010,1323,80,2244,2319,5966,,,,,
7/5/2010,1318,78,2225,2305,5926,,,,,
8/5/2010,1310,78,2207,2294,5889,,,,,
9/5/2010,1305,77,2187,2280,5849,,,,,
10/5/2010,1297,76,2169,2268,5810,,,,,
11/5/2010,1292,75,2152,2257,5776,,,,,
12/5/2010,1284,75,2134,2245,5738,,,,,
13-05-2010,1279,74,2118,2233,5704,,,,,
14-05-2010,1273,73,2101,2222,5669,,,,,
15-05-2010,1266,72,2085,2211,5634,,,,,
16-05-2010,1261,72,2068,2200,5601,,,,,
17-05-2010,1253,72,2051,2189,5565,,,,,
18-05-2010,1246,72,2033,2178,5529,,,,,
19-05-2010,1241,73,2063,2200,5577,,,,,
20-05-2010,1262,96,2175,2241,5774,,,,,
21-05-2010,1257,98,2175,2229,5759,,,,,
22-05-2010,1252,98,2160,2218,5728,,,,,
23-05-2010,1246,98,2145,2207,5696,,,,,
24-05-2010,1241,98,2129,2196,5664,,,,,
25-05-2010,1236,98,2113,2184,5631,,,,,
26-05-2010,1229,98,2097,2173,5597,,,,,
27-05-2010,1223,98,2082,2162,5565,,,,,
28-05-2010,1218,98,2064,2150,5530,,,,,
29-05-2010,1213,98,2049,2139,5499,,,,,
30-05-2010,1206,98,2033,2128,5465,,,,,
31-05-2010,1201,98,2018,2117,5434,,,,,
1/6/2010,1195,98,2004,2106,5403,,,,,
2/6/2010,1190,98,1989,2095,5372,,,,,
3/6/2010,1183,98,1974,2084,5339,,,,,
4/6/2010,1177,98,1958,2074,5307,,,,,
5/6/2010,1170,97,1945,2063,5275,,,,,
6/6/2010,1163,97,1931,2052,5243,,,,,
7/6/2010,1157,97,1918,2041,5213,,,,,
8/6/2010,1150,97,1903,2030,5180,,,,,
9/6/2010,1143,97,1889,2019,5148,,,,,
10/6/2010,1147,97,1876,2009,5129,,,,,
11/6/2010,1142,97,1863,1998,5100,,,,,
12/6/2010,1137,97,1848,1987,5069,,,,,
13-06-2010,1132,97,1833,1977,5039,,,,,
14-06-2010,1127,97,1818,1966,5008,,,,,
15-06-2010,1122,97,1803,1956,4978,,,,,
16-06-2010,1117,97,1790,1945,4949,,,,,
17-06-2010,1112,97,1776,1935,4920,,,,,
18-06-2010,1107,97,1761,1924,4889,,,,,
19-06-2010,1101,97,1746,1914,4858,,,,,
20-06-2010,1096,97,1732,1904,4829,,,,,
21-06-2010,1092,97,1717,1893,4799,,,,,
22-06-2010,1087,97,1703,1883,4770,,,,,
23-06-2010,1082,97,1689,1873,4741,,,,,
24-06-2010,1077,97,1674,1863,4711,,,,,
25-06-2010,1073,97,1660,1853,4683,,,,,
26-06-2010,1068,97,1646,1842,4653,,,,,
27-06-2010,1064,97,1630,1842,4633,,,,,
28-06-2010,1064,100,1642,1899,4705,,,,,
29-06-2010,1059,100,1628,1900,4687,,,,,
30-06-2010,1054,100,1614,1893,4661,,,,,
1/7/2010,1050,100,1600,1881,4631,,,,,
2/7/2010,1045,100,1587,1871,4603,,,,,
3/7/2010,1041,100,1573,1861,4575,,,,,
4/7/2010,1036,100,1560,1851,4547,,,,,
5/7/2010,1032,100,1546,1840,4518,,,,,
6/7/2010,1032,100,1532,1840,4504,,,,,
7/7/2010,1036,100,1518,1840,4494,,,,,
8/7/2010,1032,99,1504,1830,4465,,,,,
9/7/2010,1027,99,1489,1820,4435,,,,,
10/7/2010,1029,99,1476,1810,4414,,,,,
11/7/2010,1024,99,1462,1800,4385,,,,,
12/7/2010,1020,99,1449,1790,4358,,,,,
13-07-2010,1026,99,1440,1790,4355,,,,,
14-07-2010,1021,99,1431,1780,4331,,,,,
15-07-2010,1017,99,1418,1770,4304,,,,,
16-07-2010,1013,99,1406,1760,4278,,,,,
17-07-2010,1036,101,1397,1750,4284,,,,,
18-07-2010,1064,110,1461,1750,4385,,,,,
19-07-2010,1071,115,1468,1750,4404,,,,,
20-07-2010,1076,120,1461,1740,4397,,,,,
21-07-2010,1093,130,1457,1740,4420,,,,,
22-07-2010,1095,138,1451,1730,4414,,,,,
23-07-2010,1090,140,1442,1719,4391,,,,,
24-07-2010,1085,140,1428,1708,4361,,,,,
25-07-2010,1082,140,1415,1697,4334,,,,,
26-07-2010,1077,140,1402,1686,4305,,,,,
27-07-2010,1073,140,1387,1675,4275,,,,,
28-07-2010,1079,140,1381,1675,4275,,,,,
29-07-2010,1077,140,1367,1666,4250,,,,,
30-07-2010,1095,145,1374,1666,4280,,,,,
31-07-2010,1103,150,1381,1656,4290,,,,,
1/8/2010,1098,155,1381,1646,4280,,,,,
2/8/2010,1093,159,1368,1637,4257,,,,,
3/8/2010,1088,163,1355,1628,4234,,,,,
4/8/2010,1082,167,1342,1619,4210,,,,,
5/8/2010,1077,171,1329,1610,4187,,,,,
6/8/2010,1073,171,1315,1601,4160,,,,,
7/8/2010,1068,171,1301,1592,4132,,,,,
8/8/2010,1064,171,1288,1583,4106,,,,,
9/8/2010,1059,171,1274,1583,4087,,,,,
10/8/2010,1056,171,1260,1574,4061,,,,,
11/8/2010,1051,171,1246,1565,4033,,,,,
12/8/2010,1047,171,1232,1556,4006,,,,,
13-08-2010,1064,171,1223,1546,4004,,,,,
14-08-2010,1074,171,1214,1546,4005,,,,,
15-08-2010,1071,171,1201,1537,3980,,,,,
16-08-2010,1067,171,1201,1528,3967,,,,,
17-08-2010,1062,171,1192,1519,3944,,,,,
18-08-2010,1085,174,1198,1546,4003,,,,,
19-08-2010,1109,180,1210,1587,4086,,,,,
20-08-2010,1109,186,1210,1604,4109,,,,,
21-08-2010,1112,192,1216,1626,4146,,,,,
22-08-2010,1130,196,1226,1668,4220,,,,,
23-08-2010,1153,230,1282,1702,4367,,,,,
24-08-2010,1180,247,1339,1749,4515,,,,,
25-08-2010,1202,257,1419,1759,4637,,,,,
26-08-2010,1225,267,1452,1759,4703,,,,,
27-08-2010,1225,270,1463,1759,4717,,,,,
28-08-2010,1222,270,1463,1751,4706,,,,,
29-08-2010,1218,270,1455,1743,4686,,,,,
30-08-2010,1255,270,1446,1735,4706,,,,,
31-08-2010,1264,270,1437,1735,4706,,,,,
1/9/2010,1264,270,1428,1727,4689,,,,,
2/9/2010,1261,270,1416,1719,4666,,,,,
3/9/2010,1266,273,1421,1711,4671,,,,,
4/9/2010,1262,273,1421,1703,4659,,,,,
5/9/2010,1259,273,1421,1703,4656,,,,,
6/9/2010,1255,273,1421,1703,4652,,,,,
7/9/2010,1252,273,1421,1695,4641,,,,,
8/9/2010,1248,273,1416,1687,4624,,,,,
9/9/2010,1243,273,1408,1679,4603,,,,,
10/9/2010,1286,286,1416,1687,4675,,,,,
11/9/2010,1299,316,1421,1687,4723,,,,,
12/9/2010,1301,329,1421,1679,4730,,,,,
13-09-2010,1301,345,1421,1679,4746,,,,,
14-09-2010,1306,361,1421,1679,4767,,,,,
15-09-2010,1314,367,1421,1671,4773,,,,,
16-09-2010,1316,370,1421,1663,4770,,,,,
17-09-2010,1318,371,1409,1655,4753,,,,,
18-09-2010,1318,373,1409,1647,4747,,,,,
19-09-2010,1316,373,1402,1639,4730,,,,,
20-09-2010,1314,373,1392,1631,4710,,,,,
21-09-2010,1312,373,1381,1623,4689,,,,,
22-09-2010,1310,373,1370,1615,4668,,,,,
23-09-2010,1308,373,1358,1607,4646,,,,,
24-09-2010,1306,373,1347,1599,4625,,,,,
25-09-2010,1305,373,1335,1591,4604,,,,,
26-09-2010,1303,376,1322,1591,4592,,,,,
27-09-2010,1306,396,1332,1583,4617,,,,,
28-09-2010,1310,405,1332,1583,4630,,,,,
29-09-2010,1310,405,1321,1575,4611,,,,,
30-09-2010,1308,405,1309,1568,4590,,,,,
1/10/2010,1306,405,1297,1572,4580,,,,,
2/10/2010,1305,405,1285,1564,4559,,,,,
3/10/2010,1308,405,1291,1591,4595,,,,,
4/10/2010,1308,405,1285,1598,4596,,,,,
5/10/2010,1306,405,1273,1598,4582,,,,,
6/10/2010,1305,408,1273,1590,4576,,,,,
7/10/2010,1306,411,1273,1609,4599,,,,,
8/10/2010,1305,411,1264,1618,4598,,,,,
9/10/2010,1299,411,1252,1618,4580,,,,,
10/10/2010,1288,411,1246,1610,4555,,,,,
11/10/2010,1281,411,1241,1602,4535,,,,,
12/10/2010,1303,411,1235,1594,4543,,,,,
13-10-2010,1327,411,1228,1586,4552,,,,,
14-10-2010,1340,410,1228,1578,4556,,,,,
15-10-2010,1361,410,1237,1570,4578,,,,,
16-10-2010,1379,409,1245,1562,4595,,,,,
17-10-2010,1398,409,1252,1554,4613,,,,,
18-10-2010,1418,408,1260,1546,4632,,,,,
19-10-2010,1438,408,1269,1538,4653,,,,,
20-10-2010,1460,408,1278,1530,4676,,,,,
21-10-2010,1481,408,1288,1522,4699,,,,,
22-10-2010,1502,408,1298,1515,4723,,,,,
